자치구,스트레스분류,해결태그,장소명,카테고리,도로명주소,경도,위도,전화번호,플레이스URL
서대문구,안전,키워드:백화점,현대백화점 신촌점 유플렉스,"쇼핑,유통>백화점",서울특별시 서대문구 연세로 13 현대백화점신촌점유플렉스,126.9365824,37.5567506,,https://blog.naver.com/jadehall
서대문구,안전,키워드:백화점,스시이안앤 신촌점,"음식점>일식>초밥,롤","서울특별시 서대문구 신촌로 109 2층 205, 206호",126.9380184,37.5557255,,
서대문구,안전,키워드:백화점,스시도쿠 현대백화점 신촌점,음식점>일식>일식당,서울특별시 서대문구 신촌로 83 신촌점 10층,126.9356172,37.5559008,,
서대문구,안전,키워드:백화점,백소정 신촌점,음식점>일식>일식당,서울특별시 서대문구 명물길 27-9 1층,126.9378318,37.5584926,,https://baeksojeong.com/
서대문구,안전,키워드:복합문화공간,시도 플레이스,"음식점>카페,디저트",서울특별시 서대문구 연희맛로 7-7 시도 플레이스 1~2F,126.9283474,37.5662825,,https://www.instagram.com/siiiido_place
서대문구,안전,키워드:복합문화공간,청년예술청 SAPY,"문화,예술>복합문화공간",서울특별시 서대문구 경기대로 26-26 어바니엘 충정로 102동 지하2층 청년예술청 SAPY,126.9624686,37.56112,,http://sapy.kr
서대문구,안전,키워드:복합문화공간,신촌 청년푸드스토어,"쇼핑,유통>쇼핑센터,할인매장",서울특별시 서대문구 신촌역로 22-5 신촌 청년푸드스토어,126.943028,37.5589419,,https://syfs.kr/
서대문구,안전,키워드:복합문화공간,파크먼트연희 A동,"문화,예술>복합문화공간",서울특별시 서대문구 연희로11가길 48-23,126.9269732,37.5671139,,https://www.instagram.com/parkment.in.local/
서대문구,안전,키워드:복합문화공간,연희예술극장,"문화,예술>복합문화공간",서울특별시 서대문구 연희맛로 2-3 B1 연희예술극장,126.9285527,37.5657054,,http://yeonheeart.com
서대문구,안전,키워드:안정,휴룸,전문디자인>제품디자인,서울특별시 서대문구 경기대로 47 102호,126.9623942,37.5638227,,http://phewroom.com/
서대문구,안전,키워드:느좋,도우클럽 연희본점,음식점>브런치,서울특별시 서대문구 연희맛로 5 지하1층 101호,126.9285068,37.5661817,,https://www.instagram.com/doughclub.seoul?igsh=ZHBoa2NuYWl4cWpw
서대문구,안전,키워드:느좋,소우 오뎅,술집>이자카야,서울특별시 서대문구 연세로7안길 10-1,126.9361897,37.5581668,,
서대문구,안전,키워드:쉼터,연희숲속쉼터,"레져,체육시설>공원",,126.9390247,37.5802993,,
서대문구,안전,키워드:쉼터,쉼터,"술집>맥주,호프",서울특별시 서대문구 북아현로2안길 6,126.95688,37.558195,,
서대문구,안전,키워드:쉼터,무악정,"레져,체육시설>공원",,126.9434496,37.5746095,,
서대문구,안전,키워드:쉼터,이화쉼터,"문화,예술>문화시설",,126.9441516,37.5595579,,
서대문구,안전,키워드:야경,서대문 안산,"여행,명소>산",,126.9464867,37.5770164,,
서대문구,안전,키워드:야경,불광천,"여행,명소>강,하천",,126.9113648,37.5848787,,
서초구,안전,키워드:사람,사람사는이야기 강남점,술집>요리주점,서울특별시 서초구 강남대로65길 12 1층 102호~109호,127.0247403,37.5004072,,https://www.instagram.com/gangnam_442/
서초구,안전,키워드:사람,사람사는 고깃집 김일도 서초구청점,"한식>육류,고기요리",서울특별시 서초구 남부순환로347길 23,127.0313205,37.4854858,,https://www.gorillafnd.co.kr/
서초구,안전,키워드:사람,보통사람들,술집>포장마차,서울특별시 서초구 사평대로55길 133,127.0200867,37.5096611,,
서초구,안전,키워드:백화점,신세계백화점 강남점,"쇼핑,유통>백화점",서울특별시 서초구 신반포로 176,127.0042487,37.5050011,,http://deptmapp.shinsegae.com/store/store/storeMain.jsp?storeCode=D02
서초구,안전,키워드:백화점,샤넬 신세계백화점 강남점 샤넬 부티크,"쇼핑,유통>패션",서울특별시 서초구 신반포로 176 신세계백화점 강남점 2층,127.004752,37.5038952,,https://www.chanel.com/kr/
서초구,안전,키워드:복합문화공간,1101,"문화,예술>전시관",서울특별시 서초구 남부순환로 2406 예술의전당,127.0133982,37.4802543,,
서초구,안전,키워드:복합문화공간,센트럴시티,"쇼핑,유통>상가,아케이드",서울특별시 서초구 신반포로 176,127.0040974,37.504222,,http://www.shinsegaecentralcity.com
서초구,안전,키워드:복합문화공간,예술의전당 오페라하우스 자유소극장,"문화,예술>공연,연극시설",서울특별시 서초구 남부순환로 2406 예술의전당,127.0140827,37.4797499,,
서초구,안전,키워드:복합문화공간,라시따델라모다,"쇼핑,유통>쇼핑센터,할인매장",서울특별시 서초구 매헌로 16 3101호,127.0366233,37.4631951,,http://www.lacittadellamoda.co.kr
서초구,안전,키워드:복합문화공간,문엔트리,"문화,예술>복합문화공간",서울특별시 서초구 방배천로18길 10 연안회관 2층,126.9832406,37.4825797,,https://moonntree.creatorlink.net
서초구,안전,키워드:느좋,온도차이,"음식점>카페,디저트",서울특별시 서초구 방배천로18길 32 104호,126.9846189,37.4826004,,https://www.instagram.com/ondocha_e
서초구,안전,키워드:느좋,그라츠커피랩 반포점,"음식점>카페,디저트",서울특별시 서초구 신반포로 200 강남터미널지하쇼핑몰 G-023호,127.0012113,37.5049009,,https://www.instagram.com/grazcoffeelab/
서초구,안전,키워드:느좋,스시도쿠젠 신세계백화점강남점,음식점>일식>일식당,서울특별시 서초구 신반포로 176 신세계백화점강남점 지하1층,127.004752,37.5038952,,
서초구,안전,키워드:쉼터,어르신여가교육센터,"교육,학문>교육원,교육센터",서울특별시 서초구 염곡말길 9,127.0507412,37.4618795,,https://blog.naver.com/scseniorcenter
서초구,안전,키워드:쉼터,무더위쉼터 미래공인중개사사무소쉼터2,편의시설>무더위쉼터,서울특별시 서초구 서운로 207 (삼호종합상가),127.021697,37.501486,,
서초구,안전,키워드:쉼터,무더위쉼터 잔디마을경로당,편의시설>무더위쉼터,서울특별시 서초구 매헌로6길 58 (양재동),127.0355057,37.4662508,,
서초구,안전,키워드:쉼터,한파쉼터 서초구립기녕당경로당,편의시설>한파쉼터,서울특별시 서초구 방배중앙로 159-6,126.9859304,37.493331,,
서초구,안전,키워드:쉼터,무더위쉼터 호반써밋서초파크뷰아파트경로당,편의시설>무더위쉼터,서울특별시 서초구 양재대로2길 11 (호반써밋서초파크뷰 주민복지관1),127.025138,37.458926,,
서초구,안전,키워드:야경,반포 한강공원,"여행,명소>시민공원",서울특별시 서초구 신반포로11길 40 한강공원 반포 안내센터,126.995032,37.5100172,,http://hangang.seoul.go.kr/archives/46727
서초구,안전,키워드:야경,잠원 한강공원,"여행,명소>시민공원",,127.0124624,37.5220602,,http://hangang.seoul.go.kr/archives/46678
서초구,안전,키워드:야경,반포대교달빛무지개분수,"여행,명소>지역명소",서울특별시 서초구,126.9984326,37.5126585,,https://hangang.seoul.go.kr/www/bbsPost/30/list.do#list/1
서초구,안전,키워드:야경,구룡산,"여행,명소>산",,127.061567,37.4689471,,
서초구,안전,키워드:야경,서초옥상,술집>와인,서울특별시 서초구 서초대로 264 1층,127.0107641,37.4925387,,https://catchtable.co.kr/seocho_oaksang
성동구,안전,키워드:밝은,밝은창,"쇼핑,유통>문,창문",서울특별시 성동구 서울숲2길 45,127.043595,37.5464455,,
성동구,안전,키워드:사람,사진관 보통사람들,"생활,편의>사진,스튜디오",서울특별시 성동구 왕십리로31나길 18 한신무학상가 114호 **1층 복도끝**,127.0280873,37.5630312,,https://www.instagram.com/botonpp
성동구,안전,키워드:사람,한양 사람 모이는 곳,음식점>한식,서울특별시 성동구 무학봉28길 3-1 102호,127.0326673,37.5624187,,https://www.instagram.com/hanyang_1394?igsh=aXBiYzkzMTU5d3E=
성동구,안전,키워드:대형 쇼핑몰,엔터식스 왕십리역점,"쇼핑,유통>상가,아케이드",서울특별시 성동구 왕십리광장로 17,127.0381932,37.5619152,,http://store.enter6.co.kr/
성동구,안전,키워드:백화점,AK플라자 성수,"쇼핑,유통>백화점",서울특별시 성동구 왕십리로 50,127.0449128,37.5418864,,https://blog.naver.com/akplaza_seongsu
성동구,안전,키워드:백화점,가자주류 한양대점,"쇼핑,유통>주류",서울특별시 성동구 마조로 33 1층,127.0411643,37.5605882,,https://www.instagram.com/https://instagram.com/kaja_jinstore?igshid=MmIzYWVlNDQ5Yg==
성동구,안전,키워드:복합문화공간,티팩토리 성수,"문화,예술>복합문화공간",서울특별시 성동구 연무장1길 7-1,127.0506061,37.5448362,,https://m.site.naver.com/263IM
성동구,안전,키워드:복합문화공간,에스팩토리,"문화,예술>복합문화공간",서울특별시 성동구 연무장15길 11 SFACTORY,127.0594889,37.5426597,,https://www.instagram.com/sfactory_seongsu/
성동구,안전,키워드:복합문화공간,성수연방,"문화,예술>복합문화공간",서울특별시 성동구 성수이로14길 14 성수연방,127.0570225,37.5416586,,https://sites.google.com/view/ssyb
성동구,안전,키워드:복합문화공간,언더스탠드에비뉴,"문화,예술>복합문화공간",서울특별시 성동구 왕십리로 63 언더스탠드에비뉴,127.0435736,37.543549,,https://www.instagram.com/understand_social/
성동구,안전,키워드:복합문화공간,LCDC SEOUL,"문화,예술>복합문화공간",서울특별시 성동구 연무장17길 10,127.0614308,37.5415206,,https://www.instagram.com/lcdc.seoul
성동구,안전,키워드:안정,무더위쉼터 안정경로당,편의시설>무더위쉼터,서울특별시 성동구 무학봉12길 3-11,127.029587,37.5604005,,
성동구,안전,키워드:느좋,스시도쿠 더성수,음식점>일식>일식당,서울특별시 성동구 서울숲6길 13 1층 스시도쿠 더성수,127.0430489,37.5477014,,https://catchtable.co.kr/sushidoku_seongsu
성동구,안전,키워드:느좋,성수다락,음식점>양식,서울특별시 성동구 뚝섬로9길 20 2층,127.0562588,37.5398955,,http://www.instagram.com/seongsudarak
성동구,안전,키워드:느좋,bd버거 성수역연무장길 점심저녁,음식점>햄버거,서울특별시 성동구 성수이로14길 7 2층,127.0564655,37.5410965,,https://www.instagram.com/bdburger.official
성동구,안전,키워드:느좋,하이라인 성수카페,"음식점>카페,디저트",서울특별시 성동구 성덕정9길 10 2층 하이라인성수카페,127.0498827,37.5390219,,https://blog.naver.com/highlinecafe
성동구,안전,키워드:느좋,브리비트 성수,음식점>양식,서울특별시 성동구 상원6길 5-1 1층,127.0489036,37.5486686,,https://catchtable.co.kr/bribeet_official
성동구,안전,키워드:쉼터,응봉산 팔각정,"레져,체육시설>공원",,127.0298879,37.5478769,,
성동구,안전,키워드:쉼터,용비쉼터,"생활,편의>편의점",서울특별시 성동구 중랑천서자전거길 5 용비쉼터,127.0304152,37.5463083,,
성동구,안전,키워드:쉼터,용비쉼터정원,"여행,명소>근린공원",서울특별시 성동구,127.0310182,37.5464359,,
성동구,안전,키워드:쉼터,용비교아래쉼터,"레져,체육시설>공원",,127.0307446,37.5460746,,
성동구,안전,키워드:쉼터,대현산숲속책쉼터,"문화,예술>문화시설",서울특별시 성동구 독서당로57가길 24,127.0291098,37.5529794,,
성동구,안전,키워드:야경,응봉산,"여행,명소>산",,127.029725,37.5478268,,
성북구,안전,키워드:밝은,달밝은집,"한식>육류,고기요리",서울특별시 성북구 종암로 19 102호,127.0361517,37.5921091,,
성북구,안전,키워드:사람,의정부사람,술집>요리주점,서울특별시 성북구 정릉로23길 52 1층,127.0094635,37.6079958,,https://www.instagram.com/
성북구,안전,키워드:사람,동네사람,음식점>한식,서울특별시 성북구 보국문로 19,127.0107827,37.6063344,,https://www.instagram.com/dongnesaram_
성북구,안전,키워드:사람,성북동사람들박앤윤,음식점>한식,서울특별시 성북구 대사관로 40,126.9885799,37.5958885,,
성북구,안전,키워드:백화점,현대백화점 미아점,"쇼핑,유통>백화점",서울특별시 성북구 동소문로 315 현대백화점미아점,127.0287466,37.6084082,,http://www.ehyundai.com/newPortal/DP/DP000000_V.do?branchCd=B00141000
성북구,안전,키워드:백화점,스타벅스 현대미아점,"카페,디저트>카페",서울특별시 성북구 동소문로 315 (길음동) 지하1층,127.0291884,37.6082259,,http://www.starbucks.co.kr/
성북구,안전,키워드:백화점,만추 현대백화점 미아점,중식>중식당,서울특별시 성북구 동소문로 315 지하1층,127.0290846,37.6084393,,
성북구,안전,키워드:복합문화공간,삼청각,"문화,예술>복합문화공간",서울특별시 성북구 대사관로 3,126.9842617,37.5972156,,https://blog.naver.com/dg_samchunggak
성북구,안전,키워드:복합문화공간,서울연극창작센터,"문화,예술>복합문화공간",서울특별시 성북구 성북로 8,127.0060915,37.589215,,https://stccenter.or.kr/user/main/
성북구,안전,키워드:복합문화공간,청년공간 동선이음,"문화,예술>복합문화공간",서울특별시 성북구 아리랑로 50,127.0150654,37.5973592,,https://linktr.ee/dongseonieum
성북구,안전,키워드:복합문화공간,문화공간이육사,"문화,예술>복합문화공간",서울특별시 성북구 종암로21가길 36-1,127.0326533,37.5981337,,https://www.sb.go.kr/literature/culture/introduce.jsp
성북구,안전,키워드:복합문화공간,서울성북 미디어문화마루,"문화,예술>복합문화공간",서울특별시 성북구 길음로7길 20 서울성북 미디어문화마루,127.0221148,37.6037739,,
성북구,안전,키워드:느좋,니뽕내뽕 성신여대점,음식점>중식당,서울특별시 성북구 동소문로20길 37-19 2층,127.0178139,37.5912379,,https://www.instagram.com/p/C5QUIlSSghl/?igsh=ZzJyZ2NsYmRjNTAw
성북구,안전,키워드:쉼터,성북역사문화센터,"여행,명소>관광안내소",서울특별시 성북구 성북로21길 31,126.9974577,37.5925863,,https://blog.naver.com/sbhistoryc
성북구,안전,키워드:쉼터,성북역사문화공원,"여행,명소>도시,테마공원",,126.9979385,37.592464,,
성북구,안전,키워드:쉼터,정릉현대힐스테이트3차아파트쉼터,"레져,체육시설>운동장",서울특별시 성북구 보국문로 116,127.0082059,37.6143627,,
성북구,안전,키워드:쉼터,정릉4동 주민센터 무더위쉼터,장소대여>공유누리 개방자원,서울특별시 성북구 보국문로 106-1 (정릉동) 정릉4동 주민센터 1층 민원실,127.0069798,37.6133387,,
송파구,안전,키워드:사람,농장사람들,"한식>육류,고기요리",서울특별시 송파구 동남로 200-1,127.1309905,37.4952413,,
송파구,안전,키워드:사람,PT 스튜디오 건강한사람들 위례점,"스포츠,오락>스포츠시설",서울특별시 송파구 위례광장로 290 상가동 B-15호,127.1428384,37.4747277,,https://www.instagram.com/healthypeople1000
송파구,안전,키워드:백화점,NC백화점 송파점,"쇼핑,유통>백화점",서울특별시 송파구 충민로 66 가든파이브라이프,127.1257987,37.477092,,https://www.elandretail.com/store01.do?branchID=00110008&lang=000600KO
송파구,안전,키워드:백화점,롯데월드몰,"쇼핑,유통>쇼핑복합시설",서울특별시 송파구 올림픽로 300 롯데월드몰,127.1040795,37.5134935,,https://www.lotteshopping.com/store/main?cstrCd=0409
송파구,안전,키워드:백화점,롯데백화점 잠실점,"쇼핑,유통>백화점",서울특별시 송파구 올림픽로 240 롯데백화점 잠실점,127.0993826,37.5121547,,https://www.lotteshopping.com/store/main?cstrCd=0002
송파구,안전,키워드:백화점,모던하우스 NC백화점송파점,"쇼핑,유통>종합생활용품",서울특별시 송파구 충민로 66 가든파이브라이프,127.1258757,37.477163,,
송파구,안전,키워드:복합문화공간,롯데월드 웰빙센터,"문화,예술>복합문화공간",서울특별시 송파구 올림픽로 240 롯데월드,127.0966297,37.5102766,,
송파구,안전,키워드:복합문화공간,서울책보고,"쇼핑,유통>서점",서울특별시 송파구 오금로 1 서울책보고,127.1037921,37.522188,,http://www.seoulbookbogo.kr
송파구,안전,키워드:복합문화공간,어바웃 프로젝트라운지,"음식점>카페,디저트",서울특별시 송파구 올림픽로 300 롯데월드타워 1층 다이버홀,127.1025403,37.5125018,,https://about-projectlounge.com/
송파구,안전,키워드:복합문화공간,문화실험공간 호수,"문화,예술>복합문화공간",서울특별시 송파구 송파나루길 256,127.1011199,37.5102667,,https://blog.naver.com/exp_space_hosu
송파구,안전,키워드:복합문화공간,엠아트센터,"문화,예술>복합문화공간",서울특별시 송파구 중대로 80 문정프라자 2층 엠아트센터,127.1178428,37.491762,,https://blog.naver.com/mart-
송파구,안전,키워드:안정,브룩스 올림픽공원 쇼룸,"쇼핑,유통>신발",서울특별시 송파구 위례성대로 106-1 1층 브룩스 올림픽공원 쇼룸,127.1235648,37.5131303,,https://www.brooksrunning.co.kr
송파구,안전,키워드:안정,박세니마인드코칭,"교육,학문>교육원,교육센터",서울특별시 송파구 올림픽로35다길 32 예전빌딩 3층,127.1020545,37.5150259,,http://parksenny.com
송파구,안전,키워드:안정,쓰리스텝스,"스포츠,레크레이션교육>야구교실",서울특별시 송파구 동남로 163 이슨빌딩 지하1층,127.1283029,37.4928733,,https://smartstore.naver.com/baseballacademy
송파구,안전,키워드:느좋,신선계 춘천숯불닭갈비 잠실새내본점,"한식>육류,고기요리",서울특별시 송파구 백제고분로9길 40 1층,127.0834945,37.5097754,,https://www.instagram.com/shin.sungye/?igshid=YmMyMTA2M2Y%3D
송파구,안전,키워드:느좋,오일리버거 잠실석촌호수직영점,음식점>햄버거,서울특별시 송파구 백제고분로41길 5 1~2층,127.1084639,37.5067113,,https://www.instagram.com/oilyburger
송파구,안전,키워드:느좋,세븐패티버거 송리단길점,음식점>햄버거,서울특별시 송파구 오금로18길 12 1층 102호,127.110407,37.509898,,https://www.instagram.com/se7enpattyburger_songpa
송파구,안전,키워드:느좋,한점,한식>생선회,서울특별시 송파구 백제고분로9길 19 1층,127.0812104,37.5095656,,https://app.catchtable.co.kr/ct/shop/hanheom?from=share&type=DINING
송파구,안전,키워드:느좋,나물비빔밥&amp;북엇국,음식점>한식,서울특별시 송파구 삼전로7길 11 101호,127.0873902,37.5053498,,
송파구,안전,키워드:쉼터,팔각정,"레져,체육시설>공원",,127.1178466,37.5233352,,
송파구,안전,키워드:쉼터,성내천쉼터,"레져,체육시설>공원",,127.147832,37.501241,,
송파구,안전,키워드:쉼터,현대아파트앞쉼터,"레져,체육시설>공원",,127.1191314,37.5285919,,
송파구,안전,키워드:야경,시그니엘 서울 바81,술집>바(BAR),서울특별시 송파구 올림픽로 300 롯데월드타워 81층 Bar 81,127.1027273,37.5125735,,https://app.catchtable.co.kr/ct/shop/bar81
송파구,안전,키워드:야경,루프탑 파티룸 다즐플레이스,"서비스,산업>장소대여",서울특별시 송파구 성내천로8길 3 5층,127.1361103,37.5022103,,
송파구,안전,키워드:야경,시크릿한강,"음식점>카페,디저트",서울특별시 송파구 백제고분로 2,127.076014,37.5194184,,https://blog.naver.com/thesecretcafe
송파구,안전,키워드:야경,GATE,술집>요리주점,서울특별시 송파구 오금로11길 45 2층 201호,127.1121012,37.5157735,,
송파구,안전,키워드:야경,더로즈 송파잠실점,"지원,대행>이벤트,파티",서울특별시 송파구 오금로 87 잠실리시온 2012호,127.107384,37.5146238,,http://www.the-rose.co.kr/songpa
양천구,안전,키워드:사람,사람중심케어요양보호사교육원,"교육,학문>교육원,교육센터",서울특별시 양천구 신월로 170 3층(신곡시장 입구),126.8424863,37.5181646,,http://humancenter.ad-media.kr
양천구,안전,키워드:백화점,현대백화점 목동점,"쇼핑,유통>백화점",서울특별시 양천구 목동동로 257 현대백화점목동점,126.875287,37.5264557,,https://www.instagram.com/thehyundai_mokdong/
양천구,안전,키워드:백화점,행복한백화점,"쇼핑,유통>백화점",서울특별시 양천구 목동동로 309 한국중소벤처기업유통원,126.8760392,37.5292192,,https://www.instagram.com/haengbok_department_store/
양천구,안전,키워드:백화점,가헌생갈비 목동본점,"한식>육류,고기요리",서울특별시 양천구 목동동로 222-3 1층,126.8721525,37.5254432,,
양천구,안전,키워드:백화점,정돈 현대백화점 목동점,음식점>일식>돈가스,서울특별시 양천구 목동동로 257 현대백화점 지하2층 정돈,126.8748784,37.5263823,,
양천구,안전,키워드:복합문화공간,건강힐링문화관,"문화,예술>복합문화공간",서울특별시 양천구 남부순환로83길 54,126.8458552,37.5177402,,
양천구,안전,키워드:복합문화공간,서울청년센터 양천,"문화,예술>복합문화공간",서울특별시 양천구 오목로 359 서울청년센터 양천,126.8773101,37.524597,,https://www.instagram.com/syc_yangcheon
양천구,안전,키워드:복합문화공간,큐레이터의아뜰리에,"문화,예술>갤러리,화랑",서울특별시 양천구 가로공원로 105 정헌빌딩 4층,126.8276788,37.5360175,,https://www.curator-atelier49.com/
양천구,안전,키워드:복합문화공간,테이블220,"문화,예술>복합문화공간",서울특별시 양천구 신월로 220 101호,126.846473,37.5214805,,http://instagram.com/table_220
양천구,안전,키워드:복합문화공간,오알아이,"문화,예술>복합문화공간",서울특별시 양천구 신월로36길 21 1F Ori,126.8587469,37.5198089,,http://instagram.com/0ri.____
양천구,안전,키워드:안정,안정가,"서비스,산업>기업",서울특별시 양천구 은행정로 85-10,126.8579899,37.5276287,,
양천구,안전,키워드:느좋,안주공방 목동역본점,술집>이자카야,서울특별시 양천구 신정중앙로 100 1층,126.8627797,37.5262367,,https://www.instagram.com/anju_gongbang
양천구,안전,키워드:느좋,남춘네숯불닭갈비 염창직영점,한식>닭갈비,서울특별시 양천구 목동중앙북로 100 1층 남춘네숯불닭갈비 염창직영점,126.8741972,37.5461297,,https://www.instagram.com/namchunne_dak
양천구,안전,키워드:느좋,홍초장 목동점 오목교 막회집,한식>생선회,서울특별시 양천구 목동동로12길 42 1층,126.8757911,37.5223933,,https://www.instagram.com/hongcjg?igsh=MWkzZHNkamp0ZHdvbw==
양천구,안전,키워드:느좋,앤디스톤,"카페,디저트>카페",서울특별시 양천구 목동중앙북로 120 서호빌딩 1층 102호,126.8765082,37.5462744,,https://store.payhere.in/ats0108
양천구,안전,키워드:쉼터,양천공원 책쉼터,"교육,학문>도서관",서울특별시 양천구 목동동로 111 양천공원 책쉼터,126.8683338,37.5185133,,https://www.instagram.com/ycbookshelter23
양천구,안전,키워드:쉼터,뉴제로마켓,"음식점>카페,디저트",서울특별시 양천구 월정로 161-5 1층,126.8360297,37.5330257,,
양천구,안전,키워드:쉼터,넘은들공원 책쉼터,"교육,학문>도서관",서울특별시 양천구 남부순환로 634,126.8404513,37.5130283,,https://cafe.naver.com/ycbookcafe
양천구,안전,키워드:쉼터,용왕산작은책쉼터,"레져,체육시설>공원",,126.8733821,37.5398713,,
양천구,안전,키워드:야경,크루라운지31,"서비스,산업>장소대여",서울특별시 양천구 목동동로 293 31층,126.8757769,37.5281774,,
영등포구,안전,키워드:사람,농장사람들 보라매역점,"한식>육류,고기요리",서울특별시 영등포구 여의대방로 115,126.9193255,37.4978699,,https://instagram.com/people.of.ranch?igshid=qg9cgm92x2fd
영등포구,안전,키워드:사람,서풍 돼지에 미친 사람들,한식>돼지고기구이,서울특별시 영등포구 경인로114길 10 1층,126.9140224,37.518443,,
영등포구,안전,키워드:백화점,현대백화점 더현대 서울,"쇼핑,유통>백화점",서울특별시 영등포구 여의대로 108 더현대 서울,126.9283823,37.5259902,,https://www.ehyundai.com/newPortal/DP/DP000000_V.do?branchCd=B00140000
