year,quarter,quarter_label,gu_name,quarter_flow_population,resident_population,registered_cars,parking_spaces,parking_supply_rate,parking_score_100,traffic_complaints,safety_complaints,environment_complaints,complaints,complaints_per_10k,complaint_score_100
2023,2,2023Q2,중랑구,43353057.24,387470,116219.33333333333,132870.0,114.33333333333333,90.0,9877,156,447,9877,254.9100575528428,12.265541971004339
2023,3,2023Q3,강남구,117301857.63,550282,252349.0,423742.3333333333,167.9333333333333,26.28528974739973,67400,109,828,67400,1224.8265434813422,61.646053435082365
2023,3,2023Q3,강동구,63468200.07,463318,156063.0,211980.66666666666,135.9,64.36354631005446,17782,84,277,17782,383.7968738533793,18.82744395146654
2023,3,2023Q3,강북구,32703638.310000002,292977,74485.66666666667,96199.0,129.13333333333335,72.40713224368497,7071,46,719,7071,241.35000358389908,11.57517077907029
2023,3,2023Q3,강서구,65342225.07,568826,205692.33333333334,320241.0,155.70000000000002,40.82714214957897,76209,154,514,76209,1339.7594343437186,67.49753138928592
2023,3,2023Q3,관악구,51511219.86,497883,117887.66666666667,152275.0,129.16666666666666,72.36750866765726,27685,82,185,27685,556.0543340503692,27.597437668902423
2023,3,2023Q3,광진구,45372693.12,351180,97499.0,136804.33333333334,140.36666666666667,59.05398712233777,20791,143,308,20791,592.0325758870096,29.429166492205006
2023,3,2023Q3,구로구,46725736.74,415651,147422.33333333334,190275.33333333334,129.0666666666667,72.48637939574043,13359,112,285,13359,321.3994432829465,15.650658031942113
2023,3,2023Q3,금천구,26137589.46,241105,91739.0,151867.66666666666,165.5666666666667,29.098563645368955,7980,30,374,7980,330.97613073142406,16.138227561069904
2023,3,2023Q3,노원구,57535383.54,502925,152180.66666666666,179028.0,117.63333333333333,86.07726597325409,11086,60,102,11086,220.43048168215938,10.510113419927679
2023,3,2023Q3,도봉구,30156481.71,309494,94952.66666666667,116940.66666666667,123.16666666666667,79.49975235264981,7913,61,125,7913,255.6753927378237,12.304506813260456
2023,3,2023Q3,동대문구,42984626.64,359873,101539.66666666667,151174.66666666666,148.9,48.910351659237236,20806,71,613,20806,578.1484023530523,28.72229368376265
2023,3,2023Q3,동작구,42841014.03,389714,106240.66666666667,136919.0,128.86666666666665,72.7241208519069,10779,78,177,10779,276.5874461784796,13.369183937162692
2023,3,2023Q3,마포구,58134982.35,375162,121960.0,197135.33333333334,161.63333333333333,33.7741456166419,47715,191,646,47715,1271.850560557839,64.04014617195344
2023,3,2023Q3,서대문구,42144317.1,320629,91345.33333333333,127313.0,139.36666666666667,60.24269440316987,12535,172,257,12535,390.9502883394827,19.19163949939578
2023,3,2023Q3,서초구,76442570.82,412078,177082.33333333334,312248.3333333333,176.33333333333334,16.30014858841008,61552,123,796,61552,1493.6977950776309,75.33486078544045
2023,3,2023Q3,성동구,42099307.38,284766,104337.66666666667,126300.66666666667,121.03333333333335,82.03566121842493,12203,95,415,12203,428.527282049121,21.104764181350276
2023,3,2023Q3,성북구,47521614.99,438168,122300.33333333333,156566.0,128.03333333333333,73.7147102526003,12120,92,244,12120,276.6062332256121,13.370140425695222
2023,3,2023Q3,송파구,95435062.32,660025,245779.33333333334,335052.3333333333,136.33333333333334,63.84843982169389,27134,155,431,27134,411.10563993788116,20.217791322884437
2023,3,2023Q3,양천구,42257737.71,439252,151162.0,170464.33333333334,112.73333333333333,90.0,23139,100,149,23139,526.7818928542158,26.107115420503437
2023,3,2023Q3,영등포구,64363614.480000004,397800,144407.66666666666,203915.33333333334,141.20000000000002,58.06339772164435,42019,131,2847,42019,1056.2845651080945,53.0652228007095
2023,3,2023Q3,용산구,37276893.75,227106,74460.66666666667,109378.33333333333,146.83333333333334,51.36701337295689,43798,105,1149,43798,1928.5267672364448,90.0
2023,3,2023Q3,은평구,49376000.13,470869,134314.66666666666,186887.0,139.13333333333333,60.52005943536405,18899,266,223,18899,401.36428603284565,19.721838274181735
2023,3,2023Q3,종로구,43043611.71,150453,50400.333333333336,91536.33333333333,181.63333333333333,10.0,17332,97,431,17332,1151.9876639216234,57.9376711369033
2023,3,2023Q3,중구,43651711.86,131793,55324.666666666664,110009.33333333333,199.36666666666667,10.0,26827,90,373,26827,2035.5405825802584,90.0
2023,3,2023Q3,중랑구,39898095.06,387470,116219.33333333333,132870.0,114.33333333333333,90.0,9877,156,447,9877,254.9100575528428,12.265541971004339
2023,4,2023Q4,강남구,116123625.57,550282,252349.0,423742.3333333333,167.9333333333333,26.28528974739973,67400,109,828,67400,1224.8265434813422,61.646053435082365
2023,4,2023Q4,강동구,63365083.2,463318,156063.0,211980.66666666666,135.9,64.36354631005446,17782,84,277,17782,383.7968738533793,18.82744395146654
2023,4,2023Q4,강북구,32133132.24,292977,74485.66666666667,96199.0,129.13333333333335,72.40713224368497,7071,46,719,7071,241.35000358389908,11.57517077907029
2023,4,2023Q4,강서구,64772503.589999996,568826,205692.33333333334,320241.0,155.70000000000002,40.82714214957897,76209,154,514,76209,1339.7594343437186,67.49753138928592
2023,4,2023Q4,관악구,52623749.31,497883,117887.66666666667,152275.0,129.16666666666666,72.36750866765726,27685,82,185,27685,556.0543340503692,27.597437668902423
2023,4,2023Q4,광진구,46676942.25,351180,97499.0,136804.33333333334,140.36666666666667,59.05398712233777,20791,143,308,20791,592.0325758870096,29.429166492205006
2023,4,2023Q4,구로구,46307364.45,415651,147422.33333333334,190275.33333333334,129.0666666666667,72.48637939574043,13359,112,285,13359,321.3994432829465,15.650658031942113
2023,4,2023Q4,금천구,26101296.54,241105,91739.0,151867.66666666666,165.5666666666667,29.098563645368955,7980,30,374,7980,330.97613073142406,16.138227561069904
2023,4,2023Q4,노원구,57667120.65,502925,152180.66666666666,179028.0,117.63333333333333,86.07726597325409,11086,60,102,11086,220.43048168215938,10.510113419927679
2023,4,2023Q4,도봉구,30311506.56,309494,94952.66666666667,116940.66666666667,123.16666666666667,79.49975235264981,7913,61,125,7913,255.6753927378237,12.304506813260456
2023,4,2023Q4,동대문구,45913992.12,359873,101539.66666666667,151174.66666666666,148.9,48.910351659237236,20806,71,613,20806,578.1484023530523,28.72229368376265
2023,4,2023Q4,동작구,44901277.44,389714,106240.66666666667,136919.0,128.86666666666665,72.7241208519069,10779,78,177,10779,276.5874461784796,13.369183937162692
2023,4,2023Q4,마포구,58624452.69,375162,121960.0,197135.33333333334,161.63333333333333,33.7741456166419,47715,191,646,47715,1271.850560557839,64.04014617195344
2023,4,2023Q4,서대문구,45974576.879999995,320629,91345.33333333333,127313.0,139.36666666666667,60.24269440316987,12535,172,257,12535,390.9502883394827,19.19163949939578
2023,4,2023Q4,서초구,77866919.22,412078,177082.33333333334,312248.3333333333,176.33333333333334,16.30014858841008,61552,123,796,61552,1493.6977950776309,75.33486078544045
2023,4,2023Q4,성동구,43696876.53,284766,104337.66666666667,126300.66666666667,121.03333333333335,82.03566121842493,12203,95,415,12203,428.527282049121,21.104764181350276
2023,4,2023Q4,성북구,51093444.72,438168,122300.33333333333,156566.0,128.03333333333333,73.7147102526003,12120,92,244,12120,276.6062332256121,13.370140425695222
2023,4,2023Q4,송파구,94782157.77,660025,245779.33333333334,335052.3333333333,136.33333333333334,63.84843982169389,27134,155,431,27134,411.10563993788116,20.217791322884437
2023,4,2023Q4,양천구,41727367.11,439252,151162.0,170464.33333333334,112.73333333333333,90.0,23139,100,149,23139,526.7818928542158,26.107115420503437
2023,4,2023Q4,영등포구,65079805.23,397800,144407.66666666666,203915.33333333334,141.20000000000002,58.06339772164435,42019,131,2847,42019,1056.2845651080945,53.0652228007095
2023,4,2023Q4,용산구,36987441.39,227106,74460.66666666667,109378.33333333333,146.83333333333334,51.36701337295689,43798,105,1149,43798,1928.5267672364448,90.0
2023,4,2023Q4,은평구,48957903.24,470869,134314.66666666666,186887.0,139.13333333333333,60.52005943536405,18899,266,223,18899,401.36428603284565,19.721838274181735
2023,4,2023Q4,종로구,45326956.59,150453,50400.333333333336,91536.33333333333,181.63333333333333,10.0,17332,97,431,17332,1151.9876639216234,57.9376711369033
2023,4,2023Q4,중구,46498873.47,131793,55324.666666666664,110009.33333333333,199.36666666666667,10.0,26827,90,373,26827,2035.5405825802584,90.0
2023,4,2023Q4,중랑구,39373450.8,387470,116219.33333333333,132870.0,114.33333333333333,90.0,9877,156,447,9877,254.9100575528428,12.265541971004339
2024,1,2024Q1,강남구,105639823.23,563215,252349.0,423742.3333333333,167.9333333333333,26.28528974739973,56710,70,616,56710,1006.8978986710226,50.550842559163414
2024,1,2024Q1,강동구,57914214.36,481474,156063.0,211980.66666666666,135.9,64.36354631005446,23906,79,301,23906,496.51694587869747,24.566262591660532
2024,1,2024Q1,강북구,29498248.95,289374,74485.66666666667,96199.0,129.13333333333335,72.40713224368497,10656,66,186,10656,368.243173194551,18.03557196574928
2024,1,2024Q1,강서구,59662233.84,562194,205692.33333333334,320241.0,155.70000000000002,40.82714214957897,72241,241,245,72241,1284.983475455092,64.7087708051555
2024,1,2024Q1,관악구,46871422.41,495620,117887.66666666667,152275.0,129.16666666666666,72.36750866765726,26008,101,258,26008,524.7568701828013,26.00401720875887
2024,1,2024Q1,광진구,40649774.7,348652,97499.0,136804.33333333334,140.36666666666667,59.05398712233777,16269,103,240,16269,466.6257471633606,23.04443808176501
2024,1,2024Q1,구로구,42682807.17,411916,147422.33333333334,190275.33333333334,129.0666666666667,72.48637939574043,9822,123,439,9822,238.4466735936453,11.427356073425315
2024,1,2024Q1,금천구,23831925.96,239070,91739.0,151867.66666666666,165.5666666666667,29.098563645368955,7007,27,167,7007,293.0940728656879,14.209571414008854
2024,1,2024Q1,노원구,51366060.15,496552,152180.66666666666,179028.0,117.63333333333333,86.07726597325409,10448,51,68,10448,210.41099421611435,10.0
2024,1,2024Q1,도봉구,27647808.81,306032,94952.66666666667,116940.66666666667,123.16666666666667,79.49975235264981,7848,57,187,7848,256.4437705860825,12.343626563976276
2024,1,2024Q1,동대문구,38490978.45,358603,101539.66666666667,151174.66666666666,148.9,48.910351659237236,21341,95,436,21341,595.114932111555,29.586095804254832
2024,1,2024Q1,동작구,39246313.83,387352,106240.66666666667,136919.0,128.86666666666665,72.7241208519069,12310,68,197,12310,317.79879799252365,15.467341521065823
2024,1,2024Q1,마포구,52273726.62,372745,121960.0,197135.33333333334,161.63333333333333,33.7741456166419,54312,141,743,54312,1457.081919274571,73.47066866055937
2024,1,2024Q1,서대문구,38271428.04,318622,91345.33333333333,127313.0,139.36666666666667,60.24269440316987,12652,214,159,12652,397.084947053248,19.503968023900956
2024,1,2024Q1,서초구,69872623.74,413076,177082.33333333334,312248.3333333333,176.33333333333334,16.30014858841008,53679,85,1114,53679,1299.4945240101094,65.44755915438216
2024,1,2024Q1,성동구,38161221.0,281289,104337.66666666667,126300.66666666667,121.03333333333335,82.03566121842493,9760,84,385,9760,346.9741084791798,16.952718638431953
2024,1,2024Q1,성북구,42986212.019999996,435037,122300.33333333333,156566.0,128.03333333333333,73.7147102526003,11198,69,274,11198,257.40339327459503,12.392482996317375
2024,1,2024Q1,송파구,86774687.67,656310,245779.33333333334,335052.3333333333,136.33333333333334,63.84843982169389,34429,144,237,34429,524.5844189483628,25.99523734958261
2024,1,2024Q1,양천구,38325173.31,434351,151162.0,170464.33333333334,112.73333333333333,90.0,17313,91,129,17313,398.59468494374363,19.58083199135688
2024,1,2024Q1,영등포구,59109747.45,397173,144407.66666666666,203915.33333333334,141.20000000000002,58.06339772164435,28243,113,690,28243,711.1007042271251,35.4911781827031
2024,1,2024Q1,용산구,32802206.04,217194,74460.66666666667,109378.33333333333,146.83333333333334,51.36701337295689,43058,124,685,43058,1982.4672873099626,90.0
2024,1,2024Q1,은평구,45089190.21,465350,134314.66666666666,186887.0,139.13333333333333,60.52005943536405,19245,97,229,19245,413.5596862576555,20.34273204116802
2024,1,2024Q1,종로구,38987744.88,149608,50400.333333333336,91536.33333333333,181.63333333333333,10.0,17692,90,276,17692,1182.557082508957,59.4940252631629
2024,1,2024Q1,중구,40111430.519999996,131214,55324.666666666664,110009.33333333333,199.36666666666667,10.0,23379,86,326,23379,1781.7458502903655,90.0
2024,1,2024Q1,중랑구,36085296.9,385349,116219.33333333333,132870.0,114.33333333333333,90.0,11088,287,239,11088,287.73916631417234,13.936941730739738
2024,2,2024Q2,강남구,121706992.89,563215,252349.0,423742.3333333333,167.9333333333333,26.28528974739973,56710,70,616,56710,1006.8978986710226,50.550842559163414
2024,2,2024Q2,강동구,70012973.79,481474,156063.0,211980.66666666666,135.9,64.36354631005446,23906,79,301,23906,496.51694587869747,24.566262591660532
2024,2,2024Q2,강북구,36617597.61,289374,74485.66666666667,96199.0,129.13333333333335,72.40713224368497,10656,66,186,10656,368.243173194551,18.03557196574928
2024,2,2024Q2,강서구,70286744.04,562194,205692.33333333334,320241.0,155.70000000000002,40.82714214957897,72241,241,245,72241,1284.983475455092,64.7087708051555
2024,2,2024Q2,관악구,56678657.339999996,495620,117887.66666666667,152275.0,129.16666666666666,72.36750866765726,26008,101,258,26008,524.7568701828013,26.00401720875887
2024,2,2024Q2,광진구,52275562.32,348652,97499.0,136804.33333333334,140.36666666666667,59.05398712233777,16269,103,240,16269,466.6257471633606,23.04443808176501
2024,2,2024Q2,구로구,51105341.97,411916,147422.33333333334,190275.33333333334,129.0666666666667,72.48637939574043,9822,123,439,9822,238.4466735936453,11.427356073425315
2024,2,2024Q2,금천구,27714763.5,239070,91739.0,151867.66666666666,165.5666666666667,29.098563645368955,7007,27,167,7007,293.0940728656879,14.209571414008854
2024,2,2024Q2,노원구,64532848.14,496552,152180.66666666666,179028.0,117.63333333333333,86.07726597325409,10448,51,68,10448,210.41099421611435,10.0
2024,2,2024Q2,도봉구,34348921.77,306032,94952.66666666667,116940.66666666667,123.16666666666667,79.49975235264981,7848,57,187,7848,256.4437705860825,12.343626563976276
2024,2,2024Q2,동대문구,50603582.76,358603,101539.66666666667,151174.66666666666,148.9,48.910351659237236,21341,95,436,21341,595.114932111555,29.586095804254832
2024,2,2024Q2,동작구,49163612.46,387352,106240.66666666667,136919.0,128.86666666666665,72.7241208519069,12310,68,197,12310,317.79879799252365,15.467341521065823
2024,2,2024Q2,마포구,63835406.52,372745,121960.0,197135.33333333334,161.63333333333333,33.7741456166419,54312,141,743,54312,1457.081919274571,73.47066866055937
2024,2,2024Q2,서대문구,49559940.06,318622,91345.33333333333,127313.0,139.36666666666667,60.24269440316987,12652,214,159,12652,397.084947053248,19.503968023900956
2024,2,2024Q2,서초구,82665986.1,413076,177082.33333333334,312248.3333333333,176.33333333333334,16.30014858841008,53679,85,1114,53679,1299.4945240101094,65.44755915438216
2024,2,2024Q2,성동구,47908346.129999995,281289,104337.66666666667,126300.66666666667,121.03333333333335,82.03566121842493,9760,84,385,9760,346.9741084791798,16.952718638431953
2024,2,2024Q2,성북구,56645884.65,435037,122300.33333333333,156566.0,128.03333333333333,73.7147102526003,11198,69,274,11198,257.40339327459503,12.392482996317375
2024,2,2024Q2,송파구,102864369.12,656310,245779.33333333334,335052.3333333333,136.33333333333334,63.84843982169389,34429,144,237,34429,524.5844189483628,25.99523734958261
2024,2,2024Q2,양천구,45521601.24,434351,151162.0,170464.33333333334,112.73333333333333,90.0,17313,91,129,17313,398.59468494374363,19.58083199135688
2024,2,2024Q2,영등포구,69367033.47,397173,144407.66666666666,203915.33333333334,141.20000000000002,58.06339772164435,28243,113,690,28243,711.1007042271251,35.4911781827031
2024,2,2024Q2,용산구,39326588.22,217194,74460.66666666667,109378.33333333333,146.83333333333334,51.36701337295689,43058,124,685,43058,1982.4672873099626,90.0
2024,2,2024Q2,은평구,55283244.24,465350,134314.66666666666,186887.0,139.13333333333333,60.52005943536405,19245,97,229,19245,413.5596862576555,20.34273204116802
2024,2,2024Q2,종로구,48487346.55,149608,50400.333333333336,91536.33333333333,181.63333333333333,10.0,17692,90,276,17692,1182.557082508957,59.4940252631629
2024,2,2024Q2,중구,49047180.12,131214,55324.666666666664,110009.33333333333,199.36666666666667,10.0,23379,86,326,23379,1781.7458502903655,90.0
2024,2,2024Q2,중랑구,44779455.42,385349,116219.33333333333,132870.0,114.33333333333333,90.0,11088,287,239,11088,287.73916631417234,13.936941730739738
2024,3,2024Q3,강남구,119708178.69,563215,252349.0,423742.3333333333,167.9333333333333,26.28528974739973,56710,70,616,56710,1006.8978986710226,50.550842559163414
2024,3,2024Q3,강동구,66757534.05,481474,156063.0,211980.66666666666,135.9,64.36354631005446,23906,79,301,23906,496.51694587869747,24.566262591660532
2024,3,2024Q3,강북구,33396823.29,289374,74485.66666666667,96199.0,129.13333333333335,72.40713224368497,10656,66,186,10656,368.243173194551,18.03557196574928
2024,3,2024Q3,강서구,66882352.41,562194,205692.33333333334,320241.0,155.70000000000002,40.82714214957897,72241,241,245,72241,1284.983475455092,64.7087708051555
2024,3,2024Q3,관악구,52360476.21,495620,117887.66666666667,152275.0,129.16666666666666,72.36750866765726,26008,101,258,26008,524.7568701828013,26.00401720875887
2024,3,2024Q3,광진구,46008071.82,348652,97499.0,136804.33333333334,140.36666666666667,59.05398712233777,16269,103,240,16269,466.6257471633606,23.04443808176501
2024,3,2024Q3,구로구,48724774.019999996,411916,147422.33333333334,190275.33333333334,129.0666666666667,72.48637939574043,9822,123,439,9822,238.4466735936453,11.427356073425315
2024,3,2024Q3,금천구,26687722.38,239070,91739.0,151867.66666666666,165.5666666666667,29.098563645368955,7007,27,167,7007,293.0940728656879,14.209571414008854
2024,3,2024Q3,노원구,57205181.43,496552,152180.66666666666,179028.0,117.63333333333333,86.07726597325409,10448,51,68,10448,210.41099421611435,10.0
2024,3,2024Q3,도봉구,32013411.09,306032,94952.66666666667,116940.66666666667,123.16666666666667,79.49975235264981,7848,57,187,7848,256.4437705860825,12.343626563976276
2024,3,2024Q3,동대문구,43995401.46,358603,101539.66666666667,151174.66666666666,148.9,48.910351659237236,21341,95,436,21341,595.114932111555,29.586095804254832
2024,3,2024Q3,동작구,44471734.89,387352,106240.66666666667,136919.0,128.86666666666665,72.7241208519069,12310,68,197,12310,317.79879799252365,15.467341521065823
2024,3,2024Q3,마포구,57985834.919999994,372745,121960.0,197135.33333333334,161.63333333333333,33.7741456166419,54312,141,743,54312,1457.081919274571,73.47066866055937
2024,3,2024Q3,서대문구,42956387.22,318622,91345.33333333333,127313.0,139.36666666666667,60.24269440316987,12652,214,159,12652,397.084947053248,19.503968023900956
2024,3,2024Q3,서초구,79318840.05,413076,177082.33333333334,312248.3333333333,176.33333333333334,16.30014858841008,53679,85,1114,53679,1299.4945240101094,65.44755915438216
2024,3,2024Q3,성동구,43370595.27,281289,104337.66666666667,126300.66666666667,121.03333333333335,82.03566121842493,9760,84,385,9760,346.9741084791798,16.952718638431953
2024,3,2024Q3,성북구,48913370.79,435037,122300.33333333333,156566.0,128.03333333333333,73.7147102526003,11198,69,274,11198,257.40339327459503,12.392482996317375
2024,3,2024Q3,송파구,98382270.06,656310,245779.33333333334,335052.3333333333,136.33333333333334,63.84843982169389,34429,144,237,34429,524.5844189483628,25.99523734958261
2024,3,2024Q3,양천구,42792070.38,434351,151162.0,170464.33333333334,112.73333333333333,90.0,17313,91,129,17313,398.59468494374363,19.58083199135688
2024,3,2024Q3,영등포구,66289935.57,397173,144407.66666666666,203915.33333333334,141.20000000000002,58.06339772164435,28243,113,690,28243,711.1007042271251,35.4911781827031
2024,3,2024Q3,용산구,36728404.769999996,217194,74460.66666666667,109378.33333333333,146.83333333333334,51.36701337295689,43058,124,685,43058,1982.4672873099626,90.0
2024,3,2024Q3,은평구,51763623.87,465350,134314.66666666666,186887.0,139.13333333333333,60.52005943536405,19245,97,229,19245,413.5596862576555,20.34273204116802
2024,3,2024Q3,종로구,42676312.8,149608,50400.333333333336,91536.33333333333,181.63333333333333,10.0,17692,90,276,17692,1182.557082508957,59.4940252631629
2024,3,2024Q3,중구,44491463.19,131214,55324.666666666664,110009.33333333333,199.36666666666667,10.0,23379,86,326,23379,1781.7458502903655,90.0
2024,3,2024Q3,중랑구,40629987.15,385349,116219.33333333333,132870.0,114.33333333333333,90.0,11088,287,239,11088,287.73916631417234,13.936941730739738
2024,4,2024Q4,강남구,118477895.46000001,563215,252349.0,423742.3333333333,167.9333333333333,26.28528974739973,56710,70,616,56710,1006.8978986710226,50.550842559163414
2024,4,2024Q4,강동구,68354981.67,481474,156063.0,211980.66666666666,135.9,64.36354631005446,23906,79,301,23906,496.51694587869747,24.566262591660532
2024,4,2024Q4,강북구,34340020.56,289374,74485.66666666667,96199.0,129.13333333333335,72.40713224368497,10656,66,186,10656,368.243173194551,18.03557196574928
2024,4,2024Q4,강서구,67110769.95,562194,205692.33333333334,320241.0,155.70000000000002,40.82714214957897,72241,241,245,72241,1284.983475455092,64.7087708051555
2024,4,2024Q4,관악구,53582943.75,495620,117887.66666666667,152275.0,129.16666666666666,72.36750866765726,26008,101,258,26008,524.7568701828013,26.00401720875887
2024,4,2024Q4,광진구,48665002.589999996,348652,97499.0,136804.33333333334,140.36666666666667,59.05398712233777,16269,103,240,16269,466.6257471633606,23.04443808176501
2024,4,2024Q4,구로구,49824237.15,411916,147422.33333333334,190275.33333333334,129.0666666666667,72.48637939574043,9822,123,439,9822,238.4466735936453,11.427356073425315
2024,4,2024Q4,금천구,26533265.73,239070,91739.0,151867.66666666666,165.5666666666667,29.098563645368955,7007,27,167,7007,293.0940728656879,14.209571414008854
2024,4,2024Q4,노원구,59576952.36,496552,152180.66666666666,179028.0,117.63333333333333,86.07726597325409,10448,51,68,10448,210.41099421611435,10.0
2024,4,2024Q4,도봉구,33178956.24,306032,94952.66666666667,116940.66666666667,123.16666666666667,79.49975235264981,7848,57,187,7848,256.4437705860825,12.343626563976276
2024,4,2024Q4,동대문구,47697590.13,358603,101539.66666666667,151174.66666666666,148.9,48.910351659237236,21341,95,436,21341,595.114932111555,29.586095804254832
2024,4,2024Q4,동작구,47125506.15,387352,106240.66666666667,136919.0,128.86666666666665,72.7241208519069,12310,68,197,12310,317.79879799252365,15.467341521065823
2024,4,2024Q4,마포구,60294333.21,372745,121960.0,197135.33333333334,161.63333333333333,33.7741456166419,54312,141,743,54312,1457.081919274571,73.47066866055937
2024,4,2024Q4,서대문구,46105116.15,318622,91345.33333333333,127313.0,139.36666666666667,60.24269440316987,12652,214,159,12652,397.084947053248,19.503968023900956
2024,4,2024Q4,서초구,80209325.88,413076,177082.33333333334,312248.3333333333,176.33333333333334,16.30014858841008,53679,85,1114,53679,1299.4945240101094,65.44755915438216
2024,4,2024Q4,성동구,46225503.72,281289,104337.66666666667,126300.66666666667,121.03333333333335,82.03566121842493,9760,84,385,9760,346.9741084791798,16.952718638431953
2024,4,2024Q4,성북구,52937323.53,435037,122300.33333333333,156566.0,128.03333333333333,73.7147102526003,11198,69,274,11198,257.40339327459503,12.392482996317375
2024,4,2024Q4,송파구,97782341.73,656310,245779.33333333334,335052.3333333333,136.33333333333334,63.84843982169389,34429,144,237,34429,524.5844189483628,25.99523734958261
2024,4,2024Q4,양천구,43190737.65,434351,151162.0,170464.33333333334,112.73333333333333,90.0,17313,91,129,17313,398.59468494374363,19.58083199135688
2024,4,2024Q4,영등포구,66790120.410000004,397173,144407.66666666666,203915.33333333334,141.20000000000002,58.06339772164435,28243,113,690,28243,711.1007042271251,35.4911781827031
2024,4,2024Q4,용산구,37515247.5,217194,74460.66666666667,109378.33333333333,146.83333333333334,51.36701337295689,43058,124,685,43058,1982.4672873099626,90.0
2024,4,2024Q4,은평구,52755295.68,465350,134314.66666666666,186887.0,139.13333333333333,60.52005943536405,19245,97,229,19245,413.5596862576555,20.34273204116802
2024,4,2024Q4,종로구,46883794.08,149608,50400.333333333336,91536.33333333333,181.63333333333333,10.0,17692,90,276,17692,1182.557082508957,59.4940252631629
2024,4,2024Q4,중구,48139224.21,131214,55324.666666666664,110009.33333333333,199.36666666666667,10.0,23379,86,326,23379,1781.7458502903655,90.0
2024,4,2024Q4,중랑구,41634535.65,385349,116219.33333333333,132870.0,114.33333333333333,90.0,11088,287,239,11088,287.73916631417234,13.936941730739738
